,,5,3607,British Airways
,,6,3039,British Airways
,,7,1865,British Airways
,,8,2145,British Airways
,,9,2471,British Airways
,,10,1979,British Airways
,,11,1736,British Airways
,,12,1741,British Airways
,,13,1741,British Airways
,,14,1696,British Airways
,,15,1741,British Airways
,,16,2145,British Airways
,,17,2145,British Airways
,,18,2145,British Airways
,,19,2336,British Airways
,,20,2145,British Airways
France (11),Italy (12),1,2574,Air France
(Charles de Gaulle Airport),(Leonardo da Vinci Airport),2,2159,Air France
,,3,1839,Air France
,,4,2574,Air France
,,5,2159,Air France
,,6,2159,Air France
,,7,2575,Air France
,,8,1818,Air France
,,9,1818,Air France
,,10,2574,Air France
,,11,1818,Air France
,,12,1818,Air France
,,13,1515,Air France
,,14,1250,Air France
,,15,1250,Air France
,,16,1515,Air France
,,17,1624,Air France
,,18,1624,Air France
,,19,1865,Air France
,,20,1865,Air France
France (11),Germany (13),1,3796,Air France
(Charles de Gaulle Airport),(Frankfurt Airport),2,2585,Air France
,,3,2585,Air France
,,4,3115,Air France
,,5,4402,Air France
,,6,4545,Air France
,,7,3216,Air France
,,8,3059,Air France
,,9,3216,Air France
,,10,2739,Air France
,,11,2408,Air France
,,12,2739,Air France
,,13,1681,Air France
,,14,2016,Air France
,,15,1638,Air France
,,16,2016,Air France
,,17,2016,Air France
,,18,2016,Air France
,,19,2034,Air France
,,20,2016,Air France
France (11),Spain (14),1,3825,Air France
(Charles de Gaulle Airport),(Madrid-Barajas Airport),2,1932,Air France
,,3,1553,Air France
,,4,3181,Air France
,,5,3825,Air France
,,6,2651,Air France
,,7,2197,Air France
,,8,2197,Air France
,,9,2141,Air France
,,10,1771,Air France
,,11,1856,Air France
,,12,1856,Air France
,,13,1553,Air France
,,14,1553,Air France
,,15,1553,Air France
,,16,1553,Air France
,,17,1665,Air France
,,18,2197,Air France
,,19,2197,Air France
,,20,2197,Air France
France (11),New Zealand (15),1,No flights,No flights
(Charles de Gaulle Airport),(Auckland Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
France (11),Ireland (16),1,1218,Air France
(Charles de Gaulle Airport),(Dublin Airport),2,1828,Air France
,,3,2031,Air France
,,4,1218,Air France
,,5,2477,Air France
,,6,2477,Air France
,,7,1746,Air France
,,8,1218,Air France
,,9,1462,Air France
,,10,1462,Air France
,,11,1462,Air France
,,12,1462,Air France
,,13,1218,Air France
,,14,1462,Air France
,,15,1952,Air France
,,16,1462,Air France
,,17,2031,Air France
,,18,2234,Air France
,,19,2477,Air France
,,20,2477,Air France
France (11),Canada (17),1,25820,Air Canada
(Charles de Gaulle Airport),(Toronto Pearson International Airport),2,25820,Air Canada
,,3,35279,Air Canada
,,4,25820,Air Canada
,,5,34038,Air Canada
,,6,27991,Air Canada
,,7,34038,Air Canada
,,8,28003,Air Canada
,,9,27991,Air Canada
,,10,27991,Air Canada
,,11,27991,Air Canada
,,12,27991,Air Canada
,,13,33418,Air Canada
,,14,27991,Air Canada
,,15,27991,Air Canada
,,16,18906,Air Canada
,,17,18906,Air Canada
,,18,22493,Air Canada
,,19,23689,Air Canada
,,20,25283,Air Canada
France (11),Greece (18),1,3150,Aegean Airlines
(Charles de Gaulle Airport),(Athens International Airport),2,3150,Aegean Airlines
,,3,3150,Aegean Airlines
,,4,3421,Aegean Airlines
,,5,3148,Aegean Airlines
,,6,3015,Aegean Airlines
,,7,4030,Aegean Airlines
,,8,5817,Aegean Airlines
,,9,2325,Aegean Airlines
,,10,2243,Aegean Airlines
,,11,2243,Aegean Airlines
,,12,2000,Aegean Airlines
,,13,2162,Aegean Airlines
,,14,2243,Aegean Airlines
,,15,2446,Aegean Airlines
,,16,2934,Aegean Airlines
,,17,3543,Aegean Airlines
,,18,3543,Aegean Airlines
,,19,3543,Aegean Airlines
,,20,3543,Aegean Airlines
France (11),Turkey (19),1,3066,Turkish Airlines
(Charles de Gaulle Airport),(Istanbul Ataturk Airport),2,3902,Turkish Airlines
,,3,3902,Turkish Airlines
,,4,6108,Turkish Airlines
,,5,3902,Turkish Airlines
,,6,3837,Turkish Airlines
,,7,6925,Turkish Airlines
,,8,6108,Turkish Airlines
,,9,4637,Turkish Airlines
,,10,4398,Turkish Airlines
,,11,3920,Turkish Airlines
,,12,6843,Turkish Airlines
,,13,4465,Turkish Airlines
,,14,3920,Turkish Airlines
,,15,3920,Turkish Airlines
,,16,6108,Turkish Airlines
,,17,6843,Turkish Airlines
,,18,6108,Turkish Airlines
,,19,6108,Turkish Airlines
,,20,6108,Turkish Airlines
France (11),Switzerland (20),1,2789,Air France
(Charles de Gaulle Airport),(Zurich Airport),2,2789,Air France
,,3,2789,Air France
,,4,2789,Air France
,,5,4427,Air France
,,6,6864,Swiss Airlines
,,7,5645,Air France
,,8,6575,Swiss Airlines
,,9,6575,Swiss Airlines
,,10,2789,Air France
,,11,6864,Swiss Airlines
,,12,2789,Air France
,,13,2789,Air France
,,14,2789,Air France
,,15,2875,Air France
,,16,2789,Air France
,,17,2789,Air France
,,18,2789,Air France
,,19,2875,Air France
,,20,2875,Air France
Italy (12),Thailand (1),1,15817,Thai Airways
(Leonardo da Vinci Airport),(Suvarnabhumi International Airport),2,15817,Thai Airways
,,3,15817,Thai Airways
,,4,15817,Thai Airways
,,5,17655,Thai Airways
,,6,17655,Thai Airways
,,7,19084,Thai Airways
,,8,18417,Thai Airways
,,9,19084,Thai Airways
,,10,19084,Thai Airways
,,11,17655,Thai Airways
,,12,15817,Thai Airways
,,13,15817,Thai Airways
,,14,15817,Thai Airways
,,15,15817,Thai Airways
,,16,15817,Thai Airways
,,17,15817,Thai Airways
,,18,15817,Thai Airways
,,19,15817,Thai Airways
,,20,15817,Thai Airways
Italy (12),Singapore (2),1,20204,Singapore Airlines
(Leonardo da Vinci Airport),(Changi Airport),2,20204,Singapore Airlines
,,3,20204,Singapore Airlines
,,4,20204,Singapore Airlines
,,5,24059,Singapore Airlines
,,6,21489,Singapore Airlines
,,7,29132,Singapore Airlines
,,8,36837,Singapore Airlines
,,9,36837,Singapore Airlines
,,10,36837,Singapore Airlines
,,11,36837,Singapore Airlines
,,12,24279,Singapore Airlines
,,13,21422,Singapore Airlines
,,14,21422,Singapore Airlines
,,15,29222,Singapore Airlines
,,16,29222,Singapore Airlines
,,17,29222,Singapore Airlines
,,18,29222,Singapore Airlines
,,19,29132,Singapore Airlines
,,20,29132,Singapore Airlines
Italy (12),Malaysia (3),1,No flights,No flights
(Leonardo da Vinci Airport),(Kuala Lumpur International Airport ),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Italy (12),Japan (4),1,56165,Alitalia
(Leonardo da Vinci Airport),(Narita International Airport),2,56165,Alitalia
,,3,56165,Alitalia
,,4,56165,Alitalia
,,5,56165,Alitalia
,,6,56165,Alitalia
,,7,56165,Alitalia
,,8,56165,Alitalia
,,9,56165,Alitalia
,,10,56165,Alitalia
,,11,55964,Alitalia
,,12,56165,Alitalia
,,13,55964,Alitalia
,,14,56165,Alitalia
,,15,55964,Alitalia
,,16,56165,Alitalia
,,17,56165,Alitalia
,,18,56165,Alitalia
,,19,55964,Alitalia
,,20,55964,Alitalia
Italy (12),South Korea  (5),1,27707,Korean Air
(Leonardo da Vinci Airport),(Incheon International Airport),2,27707,Korean Air
,,3,27707,Korean Air
,,4,27707,Korean Air
,,5,27707,Korean Air
,,6,27707,Korean Air
,,7,30876,Korean Air
,,8,30876,Korean Air
,,9,30876,Korean Air
,,10,34853,Korean Air
,,11,27707,Korean Air
,,12,27707,Korean Air
,,13,27707,Korean Air
,,14,27707,Korean Air
,,15,27707,Korean Air
,,16,27707,Korean Air
,,17,27707,Korean Air
,,18,27707,Korean Air
,,19,30876,Korean Air
,,20,27707,Korean Air
Italy (12),China  (6),1,27018,Air China
(Leonardo da Vinci Airport),(Beijing Capital International Airport),2,27018,Air China
,,3,27018,Air China
,,4,27018,Air China
,,5,27018,Air China
,,6,43531,Air China
,,7,36541,Air China
,,8,43405,Air China
,,9,29549,Air China
,,10,38074,Air China
,,11,29233,Air China
,,12,27018,Air China
,,13,27018,Air China
,,14,27018,Air China
,,15,27018,Air China
,,16,25428,Air China
,,17,25428,Air China
,,18,25428,Air China
,,19,25428,Air China
,,20,27018,Air China
Italy (12),Hong kong  (7),1,24195,Alitalia
(Leonardo da Vinci Airport),(Hong kong International Airport),2,23465,Alitalia
,,3,24046,Alitalia
,,4,23932,Alitalia
,,5,29215,Alitalia
,,6,31120,Alitalia
,,7,30891,Alitalia
,,8,43022,Alitalia
,,9,39695,Alitalia
,,10,39366,Alitalia
,,11,37790,Alitalia
,,12,24195,Alitalia
,,13,24195,Alitalia
,,14,24195,Alitalia
,,15,24195,Alitalia
,,16,24046,Alitalia
,,17,24046,Alitalia
,,18,24046,Alitalia
,,19,24195,Alitalia
,,20,24046,Alitalia
Italy (12),Australia (8),1,No flights,No flights
(Leonardo da Vinci Airport),(Sydney International Airport ),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Italy (12),United States of America  (9),1,50756,Alitalia
(Leonardo da Vinci Airport),(JFK International Airport),2,50756,Alitalia
,,3,50756,Alitalia
,,4,50756,Alitalia
,,5,50756,Alitalia
,,6,50756,Alitalia
,,7,50756,Alitalia
,,8,45272,Alitalia
,,9,50756,Alitalia
,,10,49986,Alitalia
,,11,42599,Alitalia
,,12,40140,Alitalia
,,13,38628,Alitalia
,,14,50756,Alitalia
,,15,50756,Alitalia
,,16,50756,Alitalia
,,17,50756,Alitalia
,,18,50756,Alitalia
,,19,49986,Alitalia
,,20,49986,Alitalia
Italy (12),United Kingdom  (10),1,4244,Alitalia
(Leonardo da Vinci Airport),(London Heathrow Airport),2,7031,Alitalia
,,3,7031,Alitalia
,,4,7031,Alitalia
,,5,7031,Alitalia
,,6,7031,Alitalia
,,7,5994,Alitalia
,,8,7031,Alitalia
,,9,6881,Alitalia
,,10,6881,Alitalia
,,11,6881,Alitalia
,,12,5772,Alitalia
,,13,5772,Alitalia
,,14,4513,Alitalia
,,15,3846,Alitalia
,,16,3846,Alitalia
,,17,3284,Alitalia
,,18,4218,Alitalia
,,19,4244,Alitalia
,,20,4218,Alitalia
Italy (12),France (11),1,1778,Air France
(Leonardo da Vinci Airport),(Charles de Gaulle Airport),2,2157,Air France
,,3,1778,Air France
,,4,2111,Air France
,,5,1000,Air France
,,6,1258,Air France
,,7,1222,Air France
,,8,1481,Air France
,,9,1481,Air France
,,10,2518,Air France
,,11,2518,Air France
,,12,3592,Air France
,,13,1778,Air France
,,14,1222,Air France
,,15,1000,Air France
,,16,1624,Air France
,,17,1340,Air France
,,18,1949,Air France
,,19,1624,Air France
,,20,1577,Air France
Italy (12),Germany (13),1,2249,Ryanair
(Leonardo da Vinci Airport),(Frankfurt Airport),2,2055,Ryanair
,,3,2055,Ryanair
,,4,2157,Ryanair
,,5,2157,Ryanair
,,6,2157,Ryanair
,,7,1798,Ryanair
,,8,2761,Ryanair
,,9,2833,Ryanair
,,10,2876,Ryanair
,,11,2157,Ryanair
,,12,2157,Ryanair
,,13,2157,Ryanair
,,14,1944,Ryanair
,,15,1611,Ryanair
,,16,2876,Ryanair
,,17,2876,Ryanair
,,18,2157,Ryanair
,,19,2876,Ryanair
,,20,2876,Ryanair
Italy (12),Spain (14),1,6547,Vueling Airlines
(Leonardo da Vinci Airport),(Madrid-Barajas Airport),2,5148,Vueling Airlines
,,3,3000,Vueling Airlines
,,4,3592,Vueling Airlines
,,5,2518,Vueling Airlines
,,6,3111,Vueling Airlines
,,7,2555,Vueling Airlines
,,8,3740,Vueling Airlines
,,9,3111,Vueling Airlines
,,10,3740,Vueling Airlines
,,11,3740,Vueling Airlines
,,12,3111,Vueling Airlines
,,13,2555,Vueling Airlines
,,14,2518,Vueling Airlines
,,15,2518,Vueling Airlines
,,16,2762,Vueling Airlines
,,17,2762,Vueling Airlines
,,18,2762,Vueling Airlines
,,19,2762,Vueling Airlines
,,20,3111,Vueling Airlines
Italy (12),New Zealand (15),1,No flights,No flights
(Leonardo da Vinci Airport),(Auckland Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Italy (12),Ireland (16),1,2193,Aer Lingus
(Leonardo da Vinci Airport),(Dublin Airport),2,3858,Aer Lingus
,,3,2355,Aer Lingus
,,4,2193,Aer Lingus
,,5,2193,Aer Lingus
,,6,2193,Aer Lingus
,,7,2193,Aer Lingus
,,8,2193,Aer Lingus
,,9,1990,Aer Lingus
,,10,2355,Aer Lingus
,,11,1990,Aer Lingus
,,12,1665,Aer Lingus
,,13,2315,Aer Lingus
,,14,2802,Aer Lingus
,,15,3371,Aer Lingus
,,16,2802,Aer Lingus
,,17,4020,Aer Lingus
,,18,4833,Aer Lingus
,,19,4792,Aer Lingus
,,20,4020,Aer Lingus
Italy (12),Canada (17),1,57693,Alitalia
(Leonardo da Vinci Airport),(Toronto Pearson International Airport),2,57693,Alitalia
,,3,57693,Alitalia
,,4,57693,Alitalia
,,5,33121,Alitalia
,,6,33530,Alitalia
,,7,33530,Alitalia
,,8,32903,Alitalia
,,9,35822,Alitalia
,,10,34013,Alitalia
,,11,34013,Alitalia
,,12,36694,Alitalia
,,13,36494,Alitalia
,,14,57693,Alitalia
,,15,40630,Alitalia
,,16,39958,Alitalia
,,17,39803,Alitalia
,,18,45179,Alitalia
,,19,47661,Alitalia
,,20,47661,Alitalia
Italy (12),Greece (18),1,934,Vueling Airlines
(Leonardo da Vinci Airport),(Athens International Airport),2,1178,Vueling Airlines
,,3,1340,Vueling Airlines
,,4,1340,Vueling Airlines
,,5,1178,Vueling Airlines
,,6,1178,Vueling Airlines
,,7,1690,Vueling Airlines
,,8,1178,Vueling Airlines
,,9,1421,Vueling Airlines
,,10,1178,Vueling Airlines
,,11,1178,Vueling Airlines
,,12,1178,Vueling Airlines
,,13,1178,Vueling Airlines
,,14,1421,Vueling Airlines
,,15,1516,Vueling Airlines
,,16,1178,Vueling Airlines
,,17,1421,Vueling Airlines
,,18,1694,Vueling Airlines
,,19,1690,Vueling Airlines
,,20,1516,Vueling Airlines
Italy (12),Turkey (19),1,3143,Turkish Airlines
(Leonardo da Vinci Airport),(Istanbul Ataturk Airport),2,3557,Turkish Airlines
,,3,3679,Turkish Airlines
,,4,3679,Turkish Airlines
,,5,4744,Turkish Airlines
,,6,3680,Turkish Airlines
,,7,4744,Turkish Airlines
,,8,4744,Turkish Airlines
,,9,4744,Turkish Airlines
,,10,4744,Turkish Airlines
,,11,4744,Turkish Airlines
,,12,4744,Turkish Airlines
,,13,4744,Turkish Airlines
,,14,4744,Turkish Airlines
,,15,4759,Turkish Airlines
,,16,4759,Turkish Airlines
,,17,4759,Turkish Airlines
,,18,4759,Turkish Airlines
,,19,4759,Turkish Airlines
,,20,4759,Turkish Airlines
Italy (12),Switzerland (20),1,3249,Swiss Airlines
(Leonardo da Vinci Airport),(Zurich Airport),2,3249,Swiss Airlines
,,3,3249,Swiss Airlines
,,4,3249,Swiss Airlines
,,5,3249,Swiss Airlines
,,6,3249,Swiss Airlines
,,7,3249,Swiss Airlines
,,8,3821,Swiss Airlines
,,9,9138,Swiss Airlines
,,10,3249,Swiss Airlines
,,11,6212,Swiss Airlines
,,12,3249,Swiss Airlines
,,13,3249,Swiss Airlines
,,14,3249,Swiss Airlines
,,15,3249,Swiss Airlines
,,16,3249,Swiss Airlines
,,17,3249,Swiss Airlines
,,18,3249,Swiss Airlines
,,19,3249,Swiss Airlines
,,20,3249,Swiss Airlines
Germany (13),Thailand (1),1,16858,Thai Airways
(Frankfurt Airport),(Suvarnabhumi International Airport),2,16858,Thai Airways
,,3,16858,Thai Airways
,,4,16858,Thai Airways
,,5,16858,Thai Airways
,,6,18297,Thai Airways
,,7,19049,Thai Airways
,,8,19317,Thai Airways
,,9,21359,Thai Airways
,,10,21359,Thai Airways
,,11,19317,Thai Airways
,,12,18297,Thai Airways
,,13,16858,Thai Airways
,,14,16858,Thai Airways
,,15,16858,Thai Airways
,,16,21359,Thai Airways
,,17,21359,Thai Airways
,,18,19049,Thai Airways
,,19,19049,Thai Airways
,,20,19049,Thai Airways
Germany (13),Singapore (2),1,31954,Singapore Airlines
(Frankfurt Airport),(Changi Airport),2,36493,Singapore Airlines
,,3,36493,Singapore Airlines
,,4,38384,Singapore Airlines
,,5,38860,Singapore Airlines
,,6,38860,Singapore Airlines
,,7,39352,Singapore Airlines
,,8,39352,Singapore Airlines
,,9,39289,Singapore Airlines
,,10,38860,Singapore Airlines
,,11,38853,Singapore Airlines
,,12,38853,Singapore Airlines
,,13,38853,Singapore Airlines
,,14,27259,Singapore Airlines
,,15,38860,Singapore Airlines
,,16,38860,Singapore Airlines
,,17,38860,Singapore Airlines
,,18,36493,Singapore Airlines
,,19,38860,Singapore Airlines
,,20,38860,Singapore Airlines
Germany (13),Malaysia (3),1,27850,Lufthansa
(Frankfurt Airport),(Kuala Lumpur International Airport ),2,27850,Lufthansa
,,3,27850,Lufthansa
,,4,26945,Lufthansa
,,5,27850,Lufthansa
,,6,27850,Lufthansa
,,7,26945,Lufthansa
,,8,28234,Lufthansa
,,9,26945,Lufthansa
,,10,26945,Lufthansa
,,11,28234,Lufthansa
,,12,27850,Lufthansa
,,13,27850,Lufthansa
,,14,26945,Lufthansa
,,15,26945,Lufthansa
,,16,26945,Lufthansa
,,17,26945,Lufthansa
,,18,27850,Lufthansa
,,19,27850,Lufthansa
,,20,27850,Lufthansa
Germany (13),Japan (4),1,23787,Japan Airlines
(Frankfurt Airport),(Narita International Airport),2,25119,Japan Airlines
,,3,25499,Japan Airlines
,,4,26928,Japan Airlines
,,5,27957,Japan Airlines
,,6,37723,Japan Airlines
,,7,37723,Japan Airlines
,,8,37723,Japan Airlines
,,9,37723,Japan Airlines
,,10,32559,Japan Airlines
,,11,36355,Japan Airlines
,,12,28291,Japan Airlines
,,13,28291,Japan Airlines
,,14,28291,Japan Airlines
,,15,28291,Japan Airlines
,,16,28291,Japan Airlines
,,17,28291,Japan Airlines
,,18,28291,Japan Airlines
,,19,27957,Japan Airlines
,,20,27957,Japan Airlines
Germany (13),South Korea  (5),1,26465,Asiana Airlines
(Frankfurt Airport),(Incheon International Airport),2,26465,Asiana Airlines
,,3,39614,Asiana Airlines
,,4,26465,Asiana Airlines
,,5,29757,Asiana Airlines
,,6,28291,Asiana Airlines
,,7,28291,Asiana Airlines
,,8,30595,Asiana Airlines
,,9,28291,Asiana Airlines
,,10,28291,Asiana Airlines
,,11,26465,Asiana Airlines
,,12,26465,Asiana Airlines
,,13,26465,Asiana Airlines
,,14,26465,Asiana Airlines
,,15,26465,Asiana Airlines
,,16,26465,Asiana Airlines
,,17,26465,Asiana Airlines
,,18,26465,Asiana Airlines
,,19,26465,Asiana Airlines
,,20,26465,Asiana Airlines
Germany (13),China  (6),1,25200,Air China
(Frankfurt Airport),(Beijing Capital International Airport),2,25200,Air China
,,3,22680,Air China
,,4,22680,Air China
,,5,15254,Air China
,,6,22680,Air China
,,7,25200,Air China
,,8,29484,Air China
,,9,29484,Air China
,,10,26614,Air China
,,11,29484,Air China
,,12,22680,Air China
,,13,22680,Air China
,,14,15254,Air China
,,15,15254,Air China
,,16,15254,Air China
,,17,22680,Air China
,,18,22680,Air China
,,19,25200,Air China
,,20,22680,Air China
Germany (13),Hong kong  (7),1,17677,Cathay Pacific
(Frankfurt Airport),(Hong kong International Airport),2,17677,Cathay Pacific
,,3,23256,Cathay Pacific
,,4,20436,Cathay Pacific
,,5,19482,Cathay Pacific
,,6,20067,Cathay Pacific
,,7,23638,Cathay Pacific
,,8,21471,Cathay Pacific
,,9,21471,Cathay Pacific
,,10,34053,Cathay Pacific
,,11,20067,Cathay Pacific
,,12,20067,Cathay Pacific
,,13,18662,Cathay Pacific
,,14,18519,Cathay Pacific
,,15,18519,Cathay Pacific
,,16,20067,Cathay Pacific
,,17,18519,Cathay Pacific
,,18,18517,Cathay Pacific
,,19,20067,Cathay Pacific
,,20,20067,Cathay Pacific
Germany (13),Australia (8),1,No flights,No flights
(Frankfurt Airport),(Sydney International Airport ),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Germany (13),United States of America  (9),1,26011,United Airlines
(Frankfurt Airport),(JFK International Airport),2,25307,United Airlines
,,3,25307,United Airlines
,,4,25307,United Airlines
,,5,25307,United Airlines
,,6,44252,United Airlines
,,7,45123,United Airlines
,,8,45123,United Airlines
,,9,45123,United Airlines
,,10,44262,United Airlines
,,11,45123,United Airlines
,,12,25307,United Airlines
,,13,25307,United Airlines
,,14,25307,United Airlines
,,15,25307,United Airlines
,,16,25307,United Airlines
,,17,25307,United Airlines
,,18,25307,United Airlines
,,19,25307,United Airlines
,,20,25307,United Airlines
Germany (13),United Kingdom  (10),1,2576,Lufthansa
(Frankfurt Airport),(London Heathrow Airport),2,2576,Lufthansa
,,3,3611,Lufthansa
,,4,3537,Lufthansa
,,5,2703,Lufthansa
,,6,2370,Lufthansa
,,7,3045,Lufthansa
,,8,1889,Lufthansa
,,9,1889,Lufthansa
,,10,3297,Lufthansa
,,11,2259,Lufthansa
,,12,1889,Lufthansa
,,13,1593,Lufthansa
,,14,1637,Lufthansa
,,15,1889,Lufthansa
,,16,1889,Lufthansa
,,17,1889,Lufthansa
,,18,2259,Lufthansa
,,19,1889,Lufthansa
,,20,2259,Lufthansa
Germany (13),France (11),1,5040,Air France
(Frankfurt Airport),(Charles de Gaulle Airport),2,4129,Air France
,,3,4129,Air France
,,4,4463,Air France
,,5,3618,Air France
,,6,2963,Air France
,,7,3966,Air France
,,8,2743,Air France
,,9,2406,Air France
,,10,2406,Air France
,,11,3225,Air France
,,12,2743,Air France
,,13,3225,Air France
,,14,2129,Air France
,,15,2329,Air France
,,16,2743,Air France
,,17,2406,Air France
,,18,2743,Air France
,,19,2963,Air France
,,20,3225,Air France
Germany (13),Italy (12),1,2426,Ryanair
(Frankfurt Airport),(Leonardo da Vinci Airport),2,2311,Ryanair
,,3,2426,Ryanair
,,4,2517,Ryanair
,,5,3236,Ryanair
,,6,1944,Ryanair
,,7,2696,Ryanair
,,8,2311,Ryanair
,,9,1852,Ryanair
,,10,2157,Ryanair
,,11,1926,Ryanair
,,12,1926,Ryanair
,,13,2876,Ryanair
,,14,1926,Ryanair
,,15,2241,Ryanair
,,16,1926,Ryanair
,,17,2241,Ryanair
,,18,2241,Ryanair
,,19,2241,Ryanair
,,20,2311,Ryanair
Germany (13),Spain (14),1,3404,Air Europa
(Frankfurt Airport),(Madrid-Barajas Airport),2,3229,Air Europa
,,3,3229,Air Europa
,,4,6518,Air Europa
,,5,3926,Air Europa
,,6,3259,Air Europa
,,7,4925,Air Europa
,,8,4833,Air Europa
,,9,2815,Air Europa
,,10,3259,Air Europa
,,11,3926,Air Europa
,,12,3926,Air Europa
,,13,3259,Air Europa
,,14,2703,Air Europa
,,15,2259,Air Europa
,,16,3229,Air Europa
,,17,3229,Air Europa
,,18,3259,Air Europa
,,19,3926,Air Europa
,,20,3259,Air Europa
Germany (13),New Zealand (15),1,No flights,No flights
(Frankfurt Airport),(Auckland Airport),2,No flights,No flights
,,3,No flights,No flights
,,4,No flights,No flights
,,5,No flights,No flights
,,6,No flights,No flights
,,7,No flights,No flights
,,8,No flights,No flights
,,9,No flights,No flights
,,10,No flights,No flights
,,11,No flights,No flights
,,12,No flights,No flights
,,13,No flights,No flights
,,14,No flights,No flights
,,15,No flights,No flights
,,16,No flights,No flights
,,17,No flights,No flights
,,18,No flights,No flights
,,19,No flights,No flights
,,20,No flights,No flights
Germany (13),Ireland (16),1,3188,Aer Lingus
(Frankfurt Airport),(Dublin Airport),2,1758,Aer Lingus
,,3,1758,Aer Lingus
,,4,3188,Aer Lingus
,,5,3965,Aer Lingus
,,6,3188,Aer Lingus
,,7,3188,Aer Lingus
,,8,3188,Aer Lingus
,,9,3393,Aer Lingus
,,10,3393,Aer Lingus
,,11,3393,Aer Lingus
,,12,3393,Aer Lingus
,,13,3393,Aer Lingus
,,14,2391,Aer Lingus
,,15,3900,Aer Lingus
,,16,3900,Aer Lingus
,,17,3900,Aer Lingus
,,18,3393,Aer Lingus
,,19,3393,Aer Lingus
,,20,3393,Aer Lingus
Germany (13),Canada (17),1,26947,Air Canada
(Frankfurt Airport),(Toronto Pearson International Airport),2,26947,Air Canada
,,3,26947,Air Canada
,,4,44591,Air Canada
,,5,48700,Air Canada
,,6,40010,Air Canada
,,7,40010,Air Canada
,,8,40010,Air Canada
,,9,40010,Air Canada
,,10,40010,Air Canada
,,11,44591,Air Canada
,,12,44591,Air Canada
,,13,44591,Air Canada
,,14,44591,Air Canada
,,15,44591,Air Canada
,,16,44591,Air Canada
,,17,48700,Air Canada
,,18,44591,Air Canada
,,19,44591,Air Canada
,,20,44591,Air Canada
Germany (13),Greece (18),1,4353,Aegean Airlines
(Frankfurt Airport),(Athens International Airport),2,4353,Aegean Airlines
,,3,7037,Aegean Airlines
,,4,7037,Aegean Airlines
,,5,7037,Aegean Airlines
,,6,4353,Aegean Airlines
,,7,4353,Aegean Airlines
,,8,4134,Aegean Airlines
,,9,4490,Aegean Airlines
,,10,4353,Aegean Airlines
,,11,4353,Aegean Airlines
,,12,4134,Aegean Airlines
,,13,4134,Aegean Airlines
,,14,4134,Aegean Airlines
,,15,4134,Aegean Airlines
,,16,4134,Aegean Airlines
,,17,4490,Aegean Airlines
,,18,4490,Aegean Airlines
,,19,4353,Aegean Airlines
,,20,4490,Aegean Airlines
Germany (13),Turkey (19),1,2700,Turkish Airlines
(Frankfurt Airport),(Istanbul Ataturk Airport),2,2700,Turkish Airlines
,,3,2747,Turkish Airlines
,,4,2747,Turkish Airlines
,,5,2747,Turkish Airlines
,,6,2966,Turkish Airlines
,,7,2747,Turkish Airlines
,,8,2966,Turkish Airlines
,,9,4415,Turkish Airlines
,,10,4415,Turkish Airlines
,,11,4415,Turkish Airlines
